Name, Price, Link, Img
Samsung G780 S20fe 6/128Gb Lavender,12975,https://www.pandashop.md/ru/product/g780-s20fe-6-128gb-cloud-lavender-00307971/,https://cdn.pandashop.md/i/?i=/i/products/71/717101.jpg&w=200&h=200
Maxcom MM751,1199,https://www.pandashop.md/ru/product/mm751-00293593/,https://cdn.pandashop.md/i/?i=/i/products/67/676180.jpg&w=200&h=200
Oppo A53 4Gb/128Gb Fancy,4299,https://www.pandashop.md/ru/product/a53-4gb-128gb-fancy-blue-00330823/,https://cdn.pandashop.md/i/?i=/i/products/75/754901.jpg&w=200&h=200
Samsung SM-G973 Galaxy S10 8Gb/128GB EU,12799,https://www.pandashop.md/ru/product/-g973-galaxy-s10-8gb-128gb-eu-prism-white-00216154/,https://cdn.pandashop.md/i/?i=/i/products/52/525033.jpg&w=200&h=200
Samsung G780 S20fe 6/128Gb,12999,https://www.pandashop.md/ru/product/g780-s20fe-6-128gb-cloud-navy-00307973/,https://cdn.pandashop.md/i/?i=/i/products/71/717126.jpg&w=200&h=200
OnePlus 8 Pro 8Gb/128Gb,16999,https://www.pandashop.md/ru/product/8-pro-8gb-128gb-black-00331196/,https://cdn.pandashop.md/i/?i=/i/products/75/755977.jpg&w=200&h=200
Samsung SM-N770 Galaxy Note10 Lite 8Gb/128Gb Aura Glow,8959,https://www.pandashop.md/ru/product/70-galaxy-note10-lite-8gb-128gb-aura-glow-00326971/,https://cdn.pandashop.md/i/?i=/i/products/74/749094.jpg&w=200&h=200
Samsung SM-A217 Galaxy A21s 4Gb/64Gb,4219,https://www.pandashop.md/ru/product/sm-a217-galaxy-a21s-4gb-64gb-white-00326905/,https://cdn.pandashop.md/i/?i=/i/products/74/748789.jpg&w=200&h=200
Maxcom MM36D,1249,https://www.pandashop.md/ru/product/mm36d-00292022/,https://cdn.pandashop.md/i/?i=/i/products/67/671925.jpg&w=200&h=200
Samsung Galaxy N986 Note20 Ultra 12Gb/256Gb,24237,https://www.pandashop.md/ru/product/galaxy-n986-note20-ultra-12gb-256gb-black-00327032/,https://cdn.pandashop.md/i/?i=/i/products/74/748763.jpg&w=200&h=200
Oppo Reno 4 Pro 12Gb/256Gb,15846,https://www.pandashop.md/ru/product/reno-4-pro-12gb-256gb-00311205/,https://cdn.pandashop.md/i/?i=/i/products/72/723892.jpg&w=200&h=200
Samsung SM-A715 Galaxy A71 8Gb/128Gb,7415,https://www.pandashop.md/ru/product/sm-a715-galaxy-a71-8gb-128gb-black-00326930/,https://cdn.pandashop.md/i/?i=/i/products/74/748829.jpg&w=200&h=200
Maxcom MM330,1299,https://www.pandashop.md/ru/product/mm330-black-00-00178382/,https://cdn.pandashop.md/i/?i=/i/products/43/432195.jpg&w=200&h=200
Apple iPhone 12 mini 128Gb,19572,https://www.pandashop.md/ru/product/iphone-12-mini-128gb-black-00331428/,https://cdn.pandashop.md/i/?i=/i/products/75/755837.jpg&w=200&h=200
Samsung SM-M315 Galaxy M31 6Gb/64Gb,5027,https://www.pandashop.md/ru/product/sm-m315-galaxy-m31-6gb-64gb-black-00326961/,https://cdn.pandashop.md/i/?i=/i/products/74/749026.jpg&w=200&h=200
Samsung SM-G973 Galaxy S10 8Gb/128Gb,12927,https://www.pandashop.md/ru/product/sm-g973-galaxy-s10-8gb-128gb-blue-00327028/,https://cdn.pandashop.md/i/?i=/i/products/74/748947.jpg&w=200&h=200
Samsung Galaxy N986 Note20 Ultra 5Gb/512Gb,27599,https://www.pandashop.md/ru/product/galaxy-n986-note20-ultra-5gb-512gb-black-00327252/,https://cdn.pandashop.md/i/?i=/i/products/75/750788.jpg&w=200&h=200
Samsung Galaxy N980 Note20 8Gb/256Gb,18799,https://www.pandashop.md/ru/product/galaxy-n980-note20-256-green-00311998/,https://cdn.pandashop.md/i/?i=/i/products/72/724330.jpg&w=200&h=200
Samsung SM-A217 Galaxy A21s 4Gb64Gb,4219,https://www.pandashop.md/ru/product/sm-a217-galaxy-a21s-4gb64gb-blue-00326904/,https://cdn.pandashop.md/i/?i=/i/products/74/748785.jpg&w=200&h=200
Samsung SM-M215 Galaxy M21 4Gb/64Gb,4255,https://www.pandashop.md/ru/product/sm-m215-galaxy-m21-4gb-64gb-blue-00326954/,https://cdn.pandashop.md/i/?i=/i/products/74/748993.jpg&w=200&h=200
Apple iPhone 12 mini 64Gb,18291,https://www.pandashop.md/ru/product/iphone-12-mini-64gb-white-00331432/,https://cdn.pandashop.md/i/?i=/i/products/75/755890.jpg&w=200&h=200
Maxcom MM471,749,https://www.pandashop.md/ru/product/mm471-gray-00230968/,https://cdn.pandashop.md/i/?i=/i/products/55/559497.jpg&w=200&h=200
Samsung SM-G986 Galaxy S20+ 12Gb/128Gb,18133,https://www.pandashop.md/ru/product/m-g986-galaxy-s20-12gb-128gb-cosmic-black-00326866/,https://cdn.pandashop.md/i/?i=/i/products/74/748960.jpg&w=200&h=200
Samsung SM-A715 Galaxy A71 8Gb/128Gb,7415,https://www.pandashop.md/ru/product/sm-a715-galaxy-a71-8gb-128gb-silver-00326932/,https://cdn.pandashop.md/i/?i=/i/products/74/748866.jpg&w=200&h=200
Maxcom MM817,749,https://www.pandashop.md/ru/product/mm817-red-00330933/,https://cdn.pandashop.md/i/?i=/i/products/75/754845.jpg&w=200&h=200
Apple iPhone 12 128Gb,22681,https://www.pandashop.md/ru/product/iphone-12-128gb-red-00331423/,https://cdn.pandashop.md/i/?i=/i/products/75/755562.jpg&w=200&h=200
Samsung SM-A217 Galaxy A21s 3Gb/32Gb,3771,https://www.pandashop.md/ru/product/sm-a217-galaxy-a21s-3gb-32gb-red-00327016/,https://cdn.pandashop.md/i/?i=/i/products/74/748775.jpg&w=200&h=200
Apple iPhone 12 64Gb,21767,https://www.pandashop.md/ru/product/iphone-12-64gb-black-00331424/,https://cdn.pandashop.md/i/?i=/i/products/75/755555.jpg&w=200&h=200
Apple iPhone 12 64Gb,21035,https://www.pandashop.md/ru/product/iphone-12-64gb-white-00331427/,https://cdn.pandashop.md/i/?i=/i/products/75/755826.jpg&w=200&h=200
Apple iPhone 12 mini 64Gb,18291,https://www.pandashop.md/ru/product/iphone-12-mini-64gb-black-00331430/,https://cdn.pandashop.md/i/?i=/i/products/75/755882.jpg&w=200&h=200
Apple iPhone 12 64Gb,21767,https://www.pandashop.md/ru/product/iphone-12-64gb-green-00331425/,https://cdn.pandashop.md/i/?i=/i/products/75/755584.jpg&w=200&h=200
Apple iPhone 12 64Gb,21767,https://www.pandashop.md/ru/product/iphone-12-64gb-red-00331426/,https://cdn.pandashop.md/i/?i=/i/products/75/755571.jpg&w=200&h=200
Maxcom MM720BB,799,https://www.pandashop.md/ru/product/mm720bb-black-00330939/,https://cdn.pandashop.md/i/?i=/i/products/75/754778.jpg&w=200&h=200
Apple iPhone 12 mini 128Gb,19572,https://www.pandashop.md/ru/product/iphone-12-mini-128gb-blue-00331429/,https://cdn.pandashop.md/i/?i=/i/products/75/755864.jpg&w=200&h=200
Samsung Galaxy G780 S20fe 8Gb/256Gb,13599,https://www.pandashop.md/ru/product/galaxy-g780-s20fe-8gb-256gb-cloud-navy-00327250/,https://cdn.pandashop.md/i/?i=/i/products/75/750784.jpg&w=200&h=200
Apple iPhone 12 mini 64Gb,18291,https://www.pandashop.md/ru/product/iphone-12-mini-64gb-blue-00331431/,https://cdn.pandashop.md/i/?i=/i/products/75/755886.jpg&w=200&h=200
Samsung Galaxy G780 S20fe 8Gb/256Gb,13599,https://www.pandashop.md/ru/product/galaxy-g780-s20fe-8gb-256gb-cloud-mint-00327249/,https://cdn.pandashop.md/i/?i=/i/products/75/750780.jpg&w=200&h=200
Maxcom MM139,749,https://www.pandashop.md/ru/product/mm139-blue-00330836/,https://cdn.pandashop.md/i/?i=/i/products/75/754666.jpg&w=200&h=200
Samsung Galaxy G780 S20fe 8Gb/256Gb Lavender,13599,https://www.pandashop.md/ru/product/alaxy-g780-s20fe-8gb-256gb-cloud-lavender-00327247/,https://cdn.pandashop.md/i/?i=/i/products/75/750776.jpg&w=200&h=200
Maxcom MM471,749,https://www.pandashop.md/ru/product/mm471-white-00330930/,https://cdn.pandashop.md/i/?i=/i/products/75/754749.jpg&w=200&h=200
Maxcom MM139,749,https://www.pandashop.md/ru/product/mm139-yellow-00330841/,https://cdn.pandashop.md/i/?i=/i/products/75/754680.jpg&w=200&h=200
Maxcom MM35D,756,https://www.pandashop.md/ru/product/mm35d-black-00330943/,https://cdn.pandashop.md/i/?i=/i/products/75/754703.jpg&w=200&h=200
Xiaomi Mi 10T Lite 6Gb/128GB Atlantic,7299,https://www.pandashop.md/ru/product/mi-10t-lite-6gb-128gb-atlantic-blue-00342264/,https://cdn.pandashop.md/i/?i=/i/products/77/776614.jpg&w=200&h=200
Xiaomi Mi 10T Lite 6Gb/128GB,7299,https://www.pandashop.md/ru/product/mi-10t-lite-6gb-128gb-pearl-gray-00342271/,https://cdn.pandashop.md/i/?i=/i/products/77/776633.jpg&w=200&h=200
Xiaomi Poco M3 4Gb/128Gb,5129,https://www.pandashop.md/ru/product/poco-m3-4gb-128gb-black-00342335/,https://cdn.pandashop.md/i/?i=/i/products/77/776772.jpg&w=200&h=200
Xiaomi Poco M3 4Gb/64Gb,4349,https://www.pandashop.md/ru/product/poco-m3-4gb-64gb-blue-00342331/,https://cdn.pandashop.md/i/?i=/i/products/77/776821.jpg&w=200&h=200
Xiaomi Poco M3 4Gb/64Gb,4349,https://www.pandashop.md/ru/product/poco-m3-4gb-64gb-black-00342333/,https://cdn.pandashop.md/i/?i=/i/products/77/776810.jpg&w=200&h=200
Xiaomi Poco M3 4Gb/128Gb,5129,https://www.pandashop.md/ru/product/poco-m3-4gb-128gb-blue-00342334/,https://cdn.pandashop.md/i/?i=/i/products/77/776805.jpg&w=200&h=200
